,pos,neg,total
SoHo Garden Hotel,0.3490077115962262,0.00036553683537547487,0.20261561891391502
Embassy Suites By Hilton New York Midtown Manhattan,0.5008900578006719,-0.07748437870172947,0.25390227987312636
Royalton Park Avenue,0.44342060680312345,0.017190713156714173,0.2612812167196919
Hilton Garden Inn New York/Midtown Park Avenue,0.41091698374844693,-0.0061812304752605265,0.2625117748215528
The Bowery Hotel,0.4384931690507212,0.03373106261277757,0.31262574452208397
Harlem Grand,0.5096014492753623,0.3271938775510205,0.4307833627278071
West Side YMCA,0.3336480479864247,-0.02283255891526489,0.15413904425066913
St Marks Hotel,0.3687213238677441,-0.02894088910192229,0.17301250263679108
Paramount Times Square,0.3660853524190226,-0.05389616839613641,0.10032135489792875
Chelsea Pines Inn,0.3941708715758552,0.03533151746096981,0.2712086936426784
"The Renwick Hotel New York City, Curio Collection by Hilton",0.39426387905361726,0.061191502885780014,0.2815516962694104
Premium Apartments-Time Square,0.3964285714285714,-0.12420033670033669,0.08239538239538238
The French Quarters,0.4152101573230499,0.08649654727571551,0.327732954483241
Renaissance New York Midtown Hotel,0.4415058979551366,0.05149399898466101,0.31297086115549644
The Skyline Hotel New York,0.3748460776627961,0.04534983451542733,0.23650118780049081
"NYC Charmer, Central Park/Lincoln Center",0.32427391943993505,0.4411111111111112,0.3552630154932787
TEN15NYC,0.37233214730474995,0.05967341329224042,0.24809861271312728
Little Italy Penthouse,0.35795454545454547,-0.17435897435897435,0.10165544332211
HI NYC Hostel,0.3865954115752036,0.029455304660102495,0.25429189000614966
Baccarat Hotel and Residences New York,0.47842463156699266,0.04350267225887062,0.3216934321036696
Pod 51,0.3746604253855822,0.012728639664607145,0.2235962700472776
Belnord Hotel,0.34249688319428356,-0.0004616406299929014,0.19753802081004188
CITY ROOMS NYC - Times Square,0.37139893864995877,0.03719040022333592,0.2319098223873504
Hudson River Hotel,0.3782736751230361,-0.049630647740301854,0.14435059411004975
Nice Apartment in the Heart of Upper East Side,0.39313975996902817,0.2069444444444445,0.3347807371536184
The Redbury New York,0.4285800567260121,0.025216465774707524,0.23340177906956722
Millennium Hilton New York Downtown,0.4566768993077391,0.011781647090075231,0.2595430782068373
Courtyard by Marriott New York Manhattan/Herald Square,0.4118116960323573,0.03144223962128098,0.2656056347302552
Sunny Three Bedroom Apartment Lower East Side,0.6479166666666667,-0.09166666666666666,0.4013888888888889
CITY ROOMS NYC - Soho,0.37305642373329995,0.018629912546262364,0.2402565004353355
Eurostars Wall Street,0.37831853754815975,0.0007484676307837044,0.20007026192800104
Refinery Hotel - New York,0.4586411807036804,0.06358651372212687,0.3231173709483583
Newly Renovated Three Bedroom Lower East Side,0.3334375,0.08181944444444444,0.23666132478632476
The Ridge Hotel,0.4028536614713737,0.0012531391660496698,0.24346870540957707
The Surrey,0.45119895419433403,0.017565981576786092,0.23805273201016722
Hotel St. James,0.3968141506030663,0.021404884230772584,0.2417588572479515
The Kimberly Hotel & Suites,0.4343587103079527,0.04633310768045684,0.32105200644586906
Bryant Park Hotel,0.4462958143311764,0.04941496663274617,0.3363179672579288
Riverside Tower Hotel,0.3482563930710692,-0.023467457908199242,0.18160009876200997
SpringHill Suites by Marriott New York Midtown Manhattan/Fifth Avenue,0.4329077251599663,0.02472258555893421,0.28517908772224254
Royalton New York,0.4071825535738523,-0.015112345116364152,0.20785470581334115
Macy Empire Apartments,0.39188025727659875,0.007176647426647438,0.18004677201105784
"Broadway, Times Square, Central Park Studio",0.3305356255766093,0.006801552106430157,0.2004072234954588
The Westin New York Grand Central,0.4187339114149451,-0.00034328504590453097,0.20185128574629696
Leo House,0.40171744225295514,0.044627951379529955,0.27941921952318033
Studio-Plus Apartment,0.30377463379643616,0.018243306917549357,0.1509767886017886
Park West Hotel,0.3331145933027639,-0.05426708479038454,0.10202921555392191
Fairfield Inn & Suites by Marriott New York Manhattan/Central Park,0.4053030804373577,-0.005062249313282368,0.25490226777986186
Gardens Suites Hotel by Affinia,0.429267705756545,-0.0072078291494695355,0.27198796177216905
NobleDEN Hotel,0.3978849635199094,0.07724026713655545,0.3184710185374182
The Jane,0.3730943790814589,0.028227435205659134,0.2299187223581902
AC Hotel by Marriott New York Times Square,0.5047132616487455,-0.039876033057851264,0.3620827320827321
Mandarin Oriental New York,0.4473698088042489,-0.004438714285714293,0.23663822154213923
2 Bedroom Apartment Hell's Kitchen,0.2712333333333334,0.04293257247802703,0.0988886413151119
The Manhattan at Times Square,0.3812734587141079,-0.03742120611964549,0.12700881386193622
The Maritime Hotel,0.4134089946150499,0.02602456891223369,0.2801442652792857
Hotel Metro,0.4148868961745789,0.04566784117540164,0.2977179561002609
Four Seasons Hotel New York,0.4096955128205129,-0.08752598752598753,0.20298545087870934
The Premier Times Square by Millennium,0.42077321709723076,0.0285912728901742,0.25915243243173314
NY Away - Hells Kitchen/ Times Square 2 Bedroom,0.4230081300813009,0.034019439679817035,0.20667674081237916
Jazz on Columbus Circle Hostel,0.39069595476696267,0.009935526714059706,0.2156503392655403
NY Away - Luxury Apartments in the Financial District,0.23364583333333333,0.02451790633608816,0.1484455667789001
Hôtel Plaza Athénée,0.4380644208953032,0.0032905900620624345,0.24772899368859522
Roger Smith Hotel,0.3984199006134423,0.047760785846036144,0.2799091367243956
Hampton Inn Madison Square Garden,0.44984489967672775,-0.010350620886335178,0.28338068231232966
Charming 2 Bedroom in the heart of Midtown East,0.34,0.0,0.2833333333333334
Da Vinci Hotel,0.371684004432755,0.009826395534881458,0.20729241759920847
Manhattan Broadway Hotel,0.3548736153611016,-0.058847720324500176,0.1108204512893208
Studio Plus - Cozy Apartments,0.3649121746454381,0.009731654341029352,0.1531526839027903
Aloft Harlem,0.4057715229018728,0.03459822589392746,0.2633555229712271
Garden House with 2 Bedroom,0.43592081529581533,0.11121794871794871,0.3497751568159731
Courtyard by Marriott New York Manhattan/ Fifth Avenue,0.4133692279204252,0.01374681724865549,0.2648643932442085
Two Bedroom Apartment - Madison Avenue,0.30454979129397725,-0.10175411522633745,0.07835998766411138
Holiday Inn Express Manhattan Midtown West,0.4070637272361955,-0.01641256132756134,0.2427189125474009
Midtown Suite New York,0.33511742131728106,-0.04804118306111952,0.07381963565690777
The Townhouse Inn of Chelsea,0.4022804714775872,0.03353532118106109,0.28605790137892423
Seafarers International House,0.368974514031038,0.006226458114118256,0.2194635988826667
Harlem Lofts,0.3450680605314226,0.12666666666666665,0.2674142316017316
Broadway Suite New York,0.3608384253406377,0.044258293706691376,0.1778686821312689
Greenwich Village 2 bed 1 bath,0.2309811400720492,0.15185185185185188,0.1953729603729603
3 West Club,0.3971651671499235,0.007787288142891578,0.21461486341517044
NYLO New York City,0.40821389938287367,0.010727208683684007,0.23957184680389024
The Sherry Netherland,0.4302691779546617,0.09129991652799113,0.3513941374765468
Serviced Concierge Elevator 1 BDR,0.4625000000000001,-0.04375,0.3359375
"Nyma, The New York Manhattan Hotel",0.414171260248466,-0.01496487019362136,0.20712056774793702
Americana Inn,0.39797350248104496,0.0036883442406096924,0.22778843274563304
Broome Street Apartment - Lower East Side #19,0.11130952380952382,0.0,0.11130952380952382
PermaGO Seaport,0.3461111111111111,-0.06120295657051933,0.14245407727029588
Chelsea Inn,0.38173099186815806,0.01883067193276743,0.19068842472572542
The Plaza,0.45927166238695766,-0.0082218935086851,0.24515127272126186
Shelburne Hotel & Suites by Affinia,0.4108243733112319,0.056295739280776004,0.2826460822010374
Two Bedroom Apartment - West 58th Street,0.24533333333333326,-0.1315625,-0.04182539682539683
NYC apartments amazing location,0.44966666666666666,0.0882019927536232,0.27646484375
"Hotel Henri New York, A Wyndham Hotel",0.4059837255583837,-0.007759108962114228,0.18702276150520866
"The Chatwal, a Luxury Collection Hotel, New York City",0.45032306737487665,-0.018461535114495636,0.2504455438925892
Times Square West Midtown Apartment,0.44749702380952383,-0.07134920634920636,0.19106001984126988
Soul Food (Mont Morris),0.3827125092728084,0.08569906138713479,0.3004206115131686
Times Square Perfect Home,0.42198696145124726,0.17281746031746031,0.3373431594860166
The Nomad Suites,0.3257927489177489,-0.029643011490746385,0.10579304397591438
Hotel 31,0.353928675523399,0.01209857176716746,0.23105246838350796
The Melva Inn,0.2962121212121212,0.4333333333333333,0.34953703703703703
Hotel Elysee by Library Hotel Collection,0.4194656643034599,0.03621208809816012,0.3210344216444797
Mayfair New York Times Square,0.3828884874484238,-0.006815652777748604,0.19508985580321528
New York Marriott Downtown,0.43219565368206664,0.0068678948043473225,0.2503993484681985
Hotel Mimosa,0.36109601209885145,0.045311770588086366,0.27670753302482365
Avalon Hotel,0.4315552400061012,0.02379992265681566,0.27002545595388133
Hotel Alexander,0.3392222222222223,-0.03333333333333335,0.2327777777777778
Hotel 91,0.32554520360648687,0.04619200268661428,0.21006122882550518
Comfort Inn Midtown West,0.3731634939368738,-0.030809358390527224,0.20927563620759082
"Night Hotel Theater District, Times Square",0.4086147006483141,-0.01152792470157757,0.20655901431305584
36 Hudson Hotel,0.33697799765589853,0.01080408798460374,0.20522880269185925
Green Holidays Apartments,0.3380873184974746,-0.018444601375635833,0.12610123614079313
Off SoHo Suites Hotel,0.38169233161348753,0.008922116187905654,0.2377151177773142
The William,0.3916382291611277,0.045278747392083665,0.284864904144714
Hotel Mulberry,0.379884762224746,0.05091626677701897,0.2768492473649485
Holiday Inn New York City - Times Square,0.41969395996852565,-0.012840009102905338,0.22718113399428438
WestHouse Hotel New York,0.4566646183066991,0.044345456303808845,0.23876468415426647
W New York - Union Square,0.47156024610765973,0.009662487096537423,0.2534931580353647
Comfort Inn Times Square West,0.42828230820095814,-0.03299977239457225,0.23650285631679704
Midtown West Hotel,0.3536377844965708,-0.03311807622643684,0.12729635196181258
Sago Hotel,0.40473007126284366,0.039807456807456794,0.29558421174579713
Beauty Near Times Square,0.37307692307692303,0.3017857142857143,0.348125
Luxury 2B/1B UWS GEM,0.4124999999999999,-0.06205128205128205,0.08780701754385963
Studio Plus - Apartment Suites,0.32657520923520916,-0.018533373881734524,0.12146379639480291
Fairfield Inn & Suites by Marriott New York Midtown Manhattan/Penn Station,0.4341372136977609,0.04680485230569409,0.2993625956904001
Hotel Giraffe by Library Hotel Collection,0.4464720670306886,0.11422001681022297,0.3846547134901054
The James New York - SoHo,0.4764981860382805,0.03756621341197029,0.28605153153399504
The Ideal 3 Bedroom Getaway by Central Park UWS,0.3362347354138399,0.048831168831168836,0.20666755375771767
East Side 3 bedroom 2 bathroom (7),0.35977049910873443,-0.006662826420890942,0.18409652847152846
Richards Place,0.44603174603174595,-0.1,0.39855072463768115
Athenas Domus CS,0.4373418248418248,0.09030612244897959,0.3637281910009183
Hotel Mela Times Square,0.3963607855846115,-0.00861228141351467,0.2104184751691047
Carlton Arms Hotel,0.35159162749695816,0.0503138856747822,0.2224942392902141
Renaissance New York Hotel 57,0.4324020722718641,0.02021882638943202,0.23005677236358443
Chelsea Cabins,0.3518353649397238,0.011171561444546686,0.19124099464502722
Two Bedroom Apartment - Between Park Ave & Lexington Avenue - Midtown East,0.37036089065255734,0.0028679269902674195,0.1812582349468713
Midtown 60th Street Apartment,0.38222222222222224,-0.12421428571428572,0.04778301886792454
Fitzpatrick Manhattan,0.42209058845466113,0.022014516728455693,0.28008510810177495
Lovely Two Bedroom Apt,0.2833333333333333,0.06739583333333334,0.16419540229885057
Jazz on the Park Youth Hostel,0.3059505571425662,-0.05601003789554942,0.11155009760062096
Renaissance New York Times Square Hotel,0.4606812071419477,0.011550269818955372,0.2580091735601715
W New York - Downtown,0.45727316391581485,-0.03282251939569012,0.20459117070080748
The Marmara Manhattan,0.3429778022157052,0.04705488796006036,0.23861422192943912
Hotel Newton,0.34187804412165085,-0.013359220735428464,0.18791070418473846
Manhattan Studio Apartment mid-west,0.34799707602339186,-0.005082247998914662,0.17622875622875628
Broadway Hotel & Hostel,0.33735804211855713,-0.03934819925211344,0.15717728585312324
San Carlos Hotel New York,0.40172418320238185,0.07100401150695103,0.3103711831028314
Steps from Times Square Central Park BEAUTIFUL 2 BDR APT,0.39882142857142855,0.11825000000000002,0.26537987012987
Library Hotel by Library Hotel Collection,0.4186547945985397,0.09982654922238253,0.35537454368366117
Great Location Midtown East 35th Street and Third Ave,0.45760167464114837,0.09815891472868217,0.266786382341938
Courtyard New York Manhattan/Upper East Side,0.3647457668537386,0.03628491476893365,0.21965337744046828
U.S. Pacific Hotel,0.32507918828919397,-0.08452628080440494,0.10851398934314771
Gild Hall - A Thompson Hotel,0.40396786832698517,0.09178357578470743,0.3088078440007651
Jun New York Mid Town II,0.41250767414403783,0.004928821178821178,0.2816798941798942
Athenas Domus HL,0.3909126984126985,-0.019444444444444434,0.2498524305555556
Hotel Americano,0.40937446530434307,0.007418029519649049,0.20508748396665033
Super Comfortable Times Sqr Central Park Broadway,0.3841155292663913,-0.009625941959275283,0.183908001524527
Lower East Side 3 Bedroom,0.3806179138321995,0.020725359911406425,0.1985546218487395
NYC Best apartment near the UN,0.40041666666666664,0.008167701863354037,0.10939324116743472
Hotel Five44,0.42779581529581523,0.00013157894736841533,0.20767769392769392
Studio in Times Square,0.290886797907026,-0.06989461164681997,0.038868842016235784
Jenny's Apartments - Upper East Side,0.38504079254079254,0.044108946608946605,0.2526790170613699
Econo Lodge Times Square,0.4269430097326697,-0.03693016708336834,0.20093288889860658
#1Midtown Manhattan Loft Apartment,0.3659038054968287,0.03709401709401709,0.23077649519430346
West 119th B&B,0.41045421073771604,0.04409722222222223,0.31957495777263245
Michelangelo Hotel,0.42871073394732123,0.051441005101025915,0.29528440604251494
Fitzpatrick Grand Central,0.4026380547740097,0.05929236460790545,0.2971714589280637
Jun New York Mid Town I,0.42862258953168053,0.025148679970063537,0.1926284160145083
One Bedroom Apartment - Mott Street #16,0.3591666666666667,0.1976190476190476,0.27217948717948726
Morningside Inn,0.22962664396739732,-0.05878811843690469,0.04504816353819903
The High Line Hotel,0.43354030546760425,0.023221196695461382,0.2782600862233516
NYC Townhouse,0.41563460693895476,0.1825284090909091,0.32432821807821816
"The Paul, an Ascend Hotel Collection Member",0.41599290636962116,0.005428631323867282,0.19632509983397556
Hotel 309,0.31888989244063826,-0.03728984322638386,0.12161345581261565
Three-Bedroom Apartment West 25th Street,0.4701594896331738,-0.10694444444444444,0.2155548128342246
Parker New York,0.42365797222629886,-0.012420202914162638,0.19903547779736314
Manhattan Studio Apartments,0.41036731202036614,0.04090742283773256,0.2023293312029321
Lowell Hotel,0.3677560966810967,0.07856837606837608,0.28697680816385857
Edge Hotel Washington Heights,0.3650245790643905,-0.0034349694493101927,0.2426750491945267
Mr C Seaport,0.40120627512368584,-0.0021288801068212846,0.24886415166623482
Duane Street Hotel Tribeca,0.3998015319717775,0.010096502572207594,0.24465354434257408
"Times Sq, Broadway, Central Pk- Steps Away",0.3542039034411915,0.005043590668590675,0.22189052175894278
The Gallery House,0.38345870457062303,0.1276901858304297,0.2967666369578133
3 blocks from Times Square and quick walk to Central Park,0.42626262626262623,-0.005170634920634927,0.22081821617535902
Upper East One Bedroom Apartment,0.34645949288806427,-0.0785282446311858,0.08805798242161879
The Mansfield Hotel,0.4062006411738728,-0.009013466638126563,0.17185649625143554
Hamilton Heights 4 Bedroom,0.3225,0.06666666666666668,0.18705882352941175
Windsor Hotel,0.30463634260005173,-0.07083974005200924,0.10863790272062969
Incentra Village Hotel,0.3661361137189452,0.007063746350818605,0.22683223404455022
Lord & Moris,0.3860016835016835,-0.06872605363984675,0.10542499462712228
"The Algonquin Hotel Times Square, Autograph Collection",0.39078673122854124,-0.01713540051344608,0.23225556671749206
Colonial House Inn,0.41213055592455405,0.03684844104095868,0.27664210933631767
Jun New York Mid Town III,0.409296696622646,0.06941468253968255,0.320355608825235
Harlem YMCA,0.36406379873490585,-0.030110905413385725,0.16190995128489546
3 Bedroom modern apartment - Times Square,0.5605128205128206,-0.0763888888888889,0.3593859649122807
Midtown Times Square Apartment,0.6136904761904762,0.16499999999999998,0.3497549019607844
Historic Harlem Duplex,0.33751816701816695,0.03183334050055907,0.2521976331842321
Canal Loft Hostel & Hotel,0.38034243835874293,0.029929560605026467,0.21667150120410986
Chelsea Art Suites,0.282907336148077,0.09256328053497863,0.2076220007190157
East Side 3 Bedroom and 2 Bathroom Apartment (3),0.35000000000000003,-0.12370923913043476,0.04735243055555556
Casablanca Hotel by Library Hotel Collection,0.4034126435764159,0.12799649318021078,0.3550656083945986
Maison le Grange,0.3596775089060247,0.1922916666666667,0.3308178809337215
Spacious studio in an elevator concierge building,0.4274074074074074,0.13333333333333333,0.3538888888888889
The Greenwich Hotel,0.460362206480388,0.08530635865457292,0.3150825604134426
Executive Class at MTS Hotel,0.4381645537002682,0.04228339335823411,0.21279012553469087
The Wall Street Inn,0.3812588968525181,0.033924676718541394,0.27361602300644816
Central Park West Hostel,0.2967411112421187,-0.06185266474747926,0.07304634726612158
Royal Park Hotel & Hostel,0.32725230488793783,-0.031340261472234315,0.15171535257834265
The Marmara Park Avenue,0.4091316306338236,0.007119346574512845,0.22759022636297782
New York Apartments,0.40586873052637373,-0.042117342732677795,0.11467316359545716
The Franklin Hotel,0.3438361528470708,-0.02908587938722585,0.1443451716446169
Two Bedroom Apartment - East 34th Street,0.3747107744107744,0.02240566037735849,0.2288344381313131
CITY ROOMS NYC - Chelsea,0.37885861189078646,0.01363731293314473,0.21954412300388165
The Maxwell New York City,0.4066435783264359,-0.034517584698967506,0.14787242827288002
Redford Hotel,0.3657698514677312,-0.06016416890426256,0.1298188910406172
Holiday Inn Wall Street,0.3752039102444196,-0.05557303761053764,0.18038779107393485
Fairfield Inn & Suites New York Manhattan/Downtown East,0.3827835469756375,0.039428805317666175,0.27259893359460124
"The Ritz-Carlton New York, Central Park",0.42717486469734395,0.04550992301968865,0.31920824466429487
Renovated Midtown East Apartments,0.44749488936988935,-0.031977796391221995,0.10104467284627808
New private studio-apartment,0.5055934343434344,0.04345041322314048,0.284568511198946
Large 1 Bedroom Chinatown,0.3709036648688288,0.2988846801346801,0.3644542035493528
Four Bedroom Apartment - Eldridge St. #38,0.37285256410256407,0.07996794871794873,0.22098646723646725
6 Columbus - A SIXTY Hotel,0.391903425195836,-0.0015348806527192005,0.19336957067168148
Park Ave Apartments Midtown Next to Times Square,0.3932513568521032,0.07423167931232447,0.26271686341069617
NY Away - The ideal Family & Friends 4 Bedrooms / 4 Bathrooms in Manhattan,0.21228070175438596,-0.008919067382812501,0.07348868974673202
Full Studio Near The Central Park,0.36756016042780754,0.06846464646464648,0.2408247731552816
Central Park N Residence,0.3438771645021645,-0.09375,0.3147020202020202
Holiday Inn Express - Wall Street,0.41247339625019647,-0.02041750676595079,0.2242216054257032
The Madison House,0.29151654411764694,0.15621693121693123,0.2473097399025616
Mid Town East 28th Street Apartments Next to Times Square,0.40755715862503966,0.032872362012987016,0.21479327612366203
The Broome,0.43575422986596063,0.10900030663780669,0.36336844854731776
The Tuscany - A St Giles Signature Hotel,0.3726320277950706,0.02424985188158474,0.25520544113249777
Midtown West Suites at 48th Street and Times Square,0.3874565459792733,0.029034780578898228,0.20417162025370986
The Benjamin,0.43030950321035893,0.010586525417986088,0.2503154693380196
Gramercy Park Apartments,0.2907580741626794,0.058441630489915256,0.14292033728001133
Wyndham Midtown 45,0.4128077910101298,-0.030069980998997745,0.17155158743186402
Hello Broadway,0.47949864498644973,-0.10378995042361379,0.06462436233562992
Yorkville Apartments -Upper East Side,0.410373561097993,-0.06936484972075252,0.14613574157324158
Hamilton Heights Beauty,0.48750000000000004,-0.03666666666666666,0.08666666666666666
Candy Hill Harlem,0.3140626856803327,0.01838078109629833,0.15787414929616764
Lincoln Center Luxury Apartments,0.3142621015348288,-0.05327044025157231,0.08775948857344205
West 57th Street by Hilton Club,0.3468564527260179,-0.1140496399176955,0.22076887269270085
Lex Hotel NYC,0.385122810708844,0.07072475608552847,0.2935639464400336
Washington Heights Apartment,0.22816558441558443,0.0736670856025695,0.12626231924104267
Bryant Park Studio Apartment Times Square South,0.35800065876152837,0.03913850418244949,0.2271854158572909
Midtown East Apartments,0.3811935683364255,0.016614733757161656,0.2105094882612244
East Side 3 bed 2 bath (6),0.5400694444444444,0.0005952380952381189,0.24958333333333338
Central Affordable Three Bedroom Apartment,0.45993764172335605,0.07036477623456791,0.25843443543605193
Beautiful Downtown Apartments NYC,0.6458333333333334,0.11408730158730161,0.23225308641975306
The Grand NYC Apartments,0.31117272297164583,-0.08304297527233533,0.024585220598172794
Omni Berkshire Place,0.4396963765989192,0.029137881689282028,0.2625380935215304
Studio Plus - One-Bedroom APT,0.36972887744439475,-0.06597484276729558,0.1616901641901642
The Bowery House,0.3586439839426649,0.014502078794888117,0.1586368993253499
Central Park Studios,0.38087861761083724,-0.018125444732382787,0.1742684380601912
One Bedroom Apartment - Allen Street # 28,0.4203985507246376,0.1727186639118458,0.34015193293226376
414 Hotel,0.4305776079720938,0.10744491747532857,0.36201775154875676
Renovated Studio Loft Downtown NYC #43,0.3512020202020203,0.10586466165413534,0.21410173160173157
Apartment Close to Time Square,0.41829710144927545,-0.02824074074074075,0.29270833333333335
Clarion Hotel Park Avenue,0.3682211463000938,-0.032685580214162534,0.1552478117024127
Steps From Times Sq and Central Park,0.35400000000000015,0.039056122448979595,0.25917818740399395
"Studio 2 min Walk to Times Square, 9th Ave and Central Park",0.35950617283950614,0.2603896103896104,0.3347270322270322
Studio Apartments - West 31st Street,0.31784753246753245,-0.027204337933272073,0.09638157553406472
Hampton Inn Seaport Financial District,0.413700093005952,-0.007983887475782738,0.2029600478459325
Spacious Private Bedroom in Bright Clean Apartment,0.2694444444444445,0.1117948717948718,0.2131410256410257
The Park Ave North,0.34941425911749513,0.0007192234834475503,0.17754753454333344
Renovated 3 Bedroom Loft Manhattan #44,0.21798430735930743,-0.0015625000000000083,0.16919612794612796
Times Square Studio,0.4848039215686275,0.10852864583333333,0.29810606060606054
Hamilton Heights: Luxurious 2 Bedroom Home,0.4663095238095239,0.0642857142857143,0.3323015873015874
"Two-Bedroom Apartment, Express Subway at Columbia Hospital",0.32875,0.04444113756613756,0.11551835317460318
NYC Townhouse Apartment,0.41836119554204665,0.12515495867768595,0.30467924783549793
Saint Nicholas Inn,0.39334770827137244,0.001539961013645234,0.2745549338368488
Interfaith Retreats,0.33616567270448816,0.025468759620882245,0.21176262306944832
Holiday Inn Lower East Side,0.3710574806803771,0.025879177816428792,0.24136315208826423
Nap York,0.3415427590638528,-0.015366559293724644,0.20292660178124622
Gramercy Superior Apartments,0.4734210526315788,-0.011181181563534488,0.16254414767622313
Wyndham Garden Chinatown,0.39741930173831375,0.010218525810444924,0.2384531922158892
668 6th Ave 3rd floor,0.5240740740740741,-0.016782407407407402,0.21501322751322755
Apartments Lincoln Center,0.38641791044776125,0.09292682926829271,0.27372685185185186
NY Away - Financial District 2-Bedrooms - 608,0.44921875,0.04666666666666666,0.13141447368421053
"Marriott Vacation Club Pulse, New York City",0.4357243656934435,0.03744763089784891,0.30062637321424435
Courtyard by Marriott New York Manhattan / Soho,0.42043920825538683,0.017280215977575602,0.2829280407124551
Loft 109,0.36069395042325,0.03567919080602806,0.1976706741708022
Studio Apartment - United Nations Plaza,0.45031150009410864,0.21614583333333331,0.380876274263371
Comfort 5 Min Times SQ,0.46366666666666667,0.15672348484848486,0.38925619834710745
The Marc Suites at Times Square,0.2930383022774327,-0.10719696969696968,0.09736772486772488
Superior Midtown East Apartments,0.3223206061220975,0.004552285531616247,0.13594554000585973
Studio Apartment - Financial District,0.29287113349613353,0.0213670634920635,0.11425003480924534
Stylish Upper East Side 2 bed 2 bath,0.296875,-0.08583333333333333,-0.03480555555555554
Best Location NYC in Union Square - Midtown East,0.42157088907088913,0.038541443622088785,0.24695452423393602
Times Square Amazing 2 Bedroom,0.3795454545454546,-0.12251552795031057,0.007048596564725596
Studio Apartment - East 31st Street #30,0.44523809523809527,-0.07611979166666664,0.16718055555555553
Blue Moon Boutique Hostel & Hotel,0.38561144619630894,0.0038593687095199954,0.21036684504719788
The Central Park North,0.3363085070782245,0.0014450156622216874,0.16128659669566103
Four Bedroom Apartment - NYC,0.48490196078431375,0.010000000000000009,0.37696969696969695
Upper East Suites,0.43118457300275476,-0.12222222222222225,0.23586452762923352
Shared Two Bedroom Apartment - Harlemville,0.3855952380952381,-0.06477272727272727,0.14968820861678006
Be Local Chinatown,0.34770056556346884,0.34479166666666666,0.3472288522288523
The International Cozy Inn,0.413228982951205,0.03931657848324515,0.2513880563880563
Manhattan Bowery Lodge,0.28507205596336044,-0.07782054526209199,0.06648733055064235
Madison Avenue Luxury Two Bedroom Apartments Next to Times Square,0.4495721540364396,0.05173997015833751,0.20385227575878828
PermaGO Wall Street,0.4076888929893294,0.04099383414750389,0.2796971099847746
Hostel - Chrystie Street,0.32637660904217186,-0.12181232674021139,0.09863239411692178
Two-Bedroom Apartment - Henry Street #42,0.32235581622678394,-0.025856481481481453,0.24400804924242428
